smiles,InChI Codes,InChI Keys,ChEMBL_IDs,target_molecule_pref_name,# Known Targets,Known Targets,document_journal,target_organism,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,nHBAcc,nHBDon,Lipinski,GhoseFilter,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,MW,AMW,n13Ring,n14Ring,n15Ring,n16Ring,n17Ring,n18Ring,n19Ring,n20Ring,n21Ring,n22Ring,n23Ring,n24Ring,n25Ring,n26Ring,n27Ring,n28Ring,n29Ring,n30Ring,n31Ring,n32Ring,n33Ring,n34Ring,n35Ring,n36Ring,n37Ring,n38Ring,n39Ring,n40Ring,n41Ring,n42Ring,n43Ring,n44Ring,n45Ring,n46Ring,n47Ring,n48Ring,n49Ring,n50Ring,n51Ring,n52Ring,n53Ring,n54Ring,n55Ring,n56Ring,n57Ring,n58Ring,n59Ring,n60Ring,n61Ring,n62Ring,n63Ring,n64Ring,n65Ring,n66Ring,n67Ring,n68Ring,n69Ring,n70Ring,n71Ring,n72Ring,n73Ring,n74Ring,n75Ring,n76Ring,n77Ring,n78Ring,n79Ring,n80Ring,n81Ring,n82Ring,n83Ring,n84Ring,n85Ring,n86Ring,n87Ring,n88Ring,n89Ring,n90Ring,n91Ring,n92Ring,n93Ring,n94Ring,n95Ring,n96Ring,n97Ring,n98Ring,n99Ring,SmallestRS,LargestRS,nSugars,core_ester
C=CO[C@]1(C)C[C@@H](C)CN(CCC)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,"InChI=1S/C42H78N2O12/c1-16-19-44-23-24(4)21-41(11,51-18-3)37(56-39-33(45)30(43(13)14)20-25(5)52-39)26(6)34(55-32-22-40(10,50-15)36(47)29(9)53-32)27(7)38(48)54-31(17-2)42(12,49)35(46)28(44)8/h18,24-37,39,45-47,49H,3,16-17,19-23H2,1-2,4-15H3/t24-,25-,26+,27-,28-,29+,30+,31-,32+,33-,34+,35-,36+,37-,39+,40-,41-,42-/m1/s1",CIYLCGFYRPQGQD-PVYXSAIHSA-N,CHEMBL1774302,None,1.0,CHEMBL612888,CIYLCGFYRPQGQD-PVYXSAIHSA-N,"Homo sapiens,None,Escherichia coli K-12",0,2,0,0,134,56,0,0,14,78,0,42,2,12,0,0,0,0,0,0,0,136,58,134,2,0,0,2,134,2,14,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.18965517199999998,3.8487,212.4762,169.08,169.08,802.5554758999999,5.98921997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NC)[C@H](C)[C@@H](O)[C@H]1C,"InChI=1S/C42H78N2O13/c1-16-30-24(6)33(46)25(7)35(52-20-31(45)43-13)22(4)18-41(11,50)38(57-40-34(47)29(17-23(5)53-40)44(14)21(2)3)26(8)36(27(9)39(49)55-30)56-32-19-42(12,51-15)37(48)28(10)54-32/h21-30,32-38,40,46-48,50H,16-20H2,1-15H3,(H,43,45)/t22-,23-,24+,25-,26+,27-,28+,29+,30-,32+,33+,34-,35+,36+,37+,38-,40+,41-,42-/m1/s1",OZJUFIHRQPYVCO-LZXQFWQFSA-N,CHEMBL583098,None,1.0,CHEMBL5306,OZJUFIHRQPYVCO-LZXQFWQFSA-N,Rattus norvegicus,0,1,0,0,135,57,0,0,15,78,0,42,2,13,0,0,0,0,0,0,0,137,59,135,2,0,0,2,135,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.186440678,3.0114,212.8099,194.94,194.94,818.5503906,6.0633362260000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NC)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H78N2O13/c1-16-30-42(12,50)36(47)26(7)34(52-21-31(45)43-13)23(4)18-41(11,49)37(57-39-33(46)29(17-24(5)54-39)44(14)22(2)3)27(8)35(28(9)38(48)55-30)56-32-20-40(10,51-15)19-25(6)53-32/h22-30,32-37,39,46-47,49-50H,16-21H2,1-15H3,(H,43,45)/t23-,24-,25+,26+,27+,28-,29+,30-,32+,33-,34+,35+,36-,37-,39+,40+,41-,42-/m1/s1",UGDHNAJFEFHFFX-LBHHGSBQSA-N,CHEMBL1778052,None,2.0,"CHEMBL5306,CHEMBL240",UGDHNAJFEFHFFX-LBHHGSBQSA-N,"Homo sapiens,None,Escherichia coli K-12",0,1,0,0,135,57,0,0,15,78,0,42,2,13,0,0,0,0,0,0,0,137,59,135,2,0,0,2,135,2,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.186440678,3.1555,212.8799,194.94,194.94,818.5503906,6.0633362260000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCCNC=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H78N2O14/c1-15-30-42(12,51)35(47)25(6)33(53-17-16-43-21-45)23(4)19-40(10,50)37(58-39-32(46)29(18-24(5)54-39)44(13)22(2)3)26(7)34(27(8)38(49)56-30)57-31-20-41(11,52-14)36(48)28(9)55-31/h21-37,39,46-48,50-51H,15-20H2,1-14H3,(H,43,45)/t23-,24-,25+,26+,27-,28+,29+,30-,31+,32-,33+,34+,35-,36+,37-,39+,40-,41-,42-/m1/s1",ZQVNVDDWFAOJLY-ZUWKPDOCSA-N,CHEMBL1269436,None,1.0,CHEMBL3879801,ZQVNVDDWFAOJLY-ZUWKPDOCSA-N,,0,1,0,0,136,58,0,0,16,78,0,42,2,14,0,0,0,0,0,0,0,138,60,136,2,0,0,2,136,2,15,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.21666666699999998,2.1263,214.2697,215.17,215.17,834.5453052,6.136362537999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NC)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H78N2O14/c1-16-29-42(12,51)35(47)24(6)33(53-20-30(45)43-13)22(4)18-40(10,50)37(58-39-32(46)28(17-23(5)54-39)44(14)21(2)3)25(7)34(26(8)38(49)56-29)57-31-19-41(11,52-15)36(48)27(9)55-31/h21-29,31-37,39,46-48,50-51H,16-20H2,1-15H3,(H,43,45)/t22-,23-,24+,25+,26-,27+,28+,29-,31+,32-,33+,34+,35-,36+,37-,39+,40-,41-,42-/m1/s1",GYGBXZDZUKQHJD-NNGMSXMZSA-N,CHEMBL572996,None,3.0,"CHEMBL5306,CHEMBL240,CHEMBL3879801",GYGBXZDZUKQHJD-NNGMSXMZSA-N,Rattus norvegicus,0,1,0,0,136,58,0,0,16,78,0,42,2,14,0,0,0,0,0,0,0,138,60,136,2,0,0,2,136,2,15,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.18333333300000001,2.1263,214.2697,215.17,215.17,834.5453052,6.136362537999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NOC)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H78N2O15/c1-16-29-42(12,51)35(47)24(6)33(54-20-30(45)43-53-15)22(4)18-40(10,50)37(59-39-32(46)28(17-23(5)55-39)44(13)21(2)3)25(7)34(26(8)38(49)57-29)58-31-19-41(11,52-14)36(48)27(9)56-31/h21-29,31-37,39,46-48,50-51H,16-20H2,1-15H3,(H,43,45)/t22-,23-,24+,25+,26-,27+,28+,29-,31+,32-,33+,34+,35-,36+,37-,39+,40-,41-,42-/m1/s1",GIMVCVJWFNWYLY-NNGMSXMZSA-N,CHEMBL575518,None,1.0,CHEMBL5306,GIMVCVJWFNWYLY-NNGMSXMZSA-N,Rattus norvegicus,0,1,0,0,137,59,0,0,17,78,0,42,2,15,0,0,0,0,0,0,0,139,61,137,2,0,0,2,137,2,16,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.196721311,2.0579,215.3547,224.4,224.4,850.5402197999999,6.208322772000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCCNC(=O)OC1C(C)OC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)N(C)CC(C)CC(C)(O)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1(C)OC,"InChI=1S/C42H79N3O13/c1-16-18-43-39(49)58-36-28(8)54-31(21-41(36,10)52-15)56-33-25(5)35(57-38-32(46)29(44(12)13)19-24(4)53-38)40(9,50)20-23(3)22-45(14)27(7)34(47)42(11,51)30(17-2)55-37(48)26(33)6/h23-36,38,46-47,50-51H,16-22H2,1-15H3,(H,43,49)",VXIRPYGXKOYQAH-UHFFFAOYSA-N,,,,,,,0,2,0,0,137,58,0,0,16,79,0,42,3,13,0,0,0,0,0,0,0,139,60,137,2,0,0,2,137,2,15,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.166666667,3.0446,216.7349,198.18,198.18,833.5612896,6.084388975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC(=O)NC(C)C)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,"InChI=1S/C42H79N3O13/c1-17-30-42(12,51)34(47)27(8)45(15)21-23(4)19-40(10,50)35(57-38-32(46)29(44(13)14)18-24(5)53-38)25(6)33(26(7)37(48)55-30)56-31-20-41(11,52-16)36(28(9)54-31)58-39(49)43-22(2)3/h22-36,38,46-47,50-51H,17-21H2,1-16H3,(H,43,49)",GIYHDJQXNKZKCY-UHFFFAOYSA-N,,,,,,,0,2,0,0,137,58,0,0,16,79,0,42,3,13,0,0,0,0,0,0,0,139,60,137,2,0,0,2,137,2,15,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15,3.043,216.7129,198.18,198.18,833.5612896,6.084388975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C(=O)CNCCN(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H79N3O14/c1-15-29-42(10,53)35(49)24(4)32(47)22(2)19-40(8,52)37(59-39-33(48)28(18-23(3)55-39)45(13)30(46)21-43-16-17-44(11)12)25(5)34(26(6)38(51)57-29)58-31-20-41(9,54-14)36(50)27(7)56-31/h22-29,31-37,39,43,47-50,52-53H,15-21H2,1-14H3/t22-,23+,24+,25+,26-,27+,28-,29-,31+,32+,33+,34+,35-,36+,37-,39-,40-,41-,42-/m1/s1",KGVBREWCKWWJIR-FMMJNTMMSA-N,CHEMBL221144,,,,,Plasmodium falciparum,0,2,0,0,138,59,0,0,17,79,0,42,3,14,0,0,0,0,0,0,0,140,61,138,2,0,0,2,138,2,16,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.196721311,0.6254,217.7645,229.41,229.41,849.5562042000001,6.156204377999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCCCCN[C@@H]1[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@H]1C,"InChI=1S/C42H80N2O12/c1-15-17-18-19-43-32-23(3)21-40(9,49)37(56-39-33(45)29(44(12)13)20-24(4)52-39)26(6)34(55-31-22-41(10,51-14)36(47)28(8)53-31)27(7)38(48)54-30(16-2)42(11,50)35(46)25(32)5/h23-37,39,43,45-47,49-50H,15-22H2,1-14H3/t23-,24?,25+,26+,27-,28?,29?,30-,31?,32+,33?,34+,35-,36?,37-,39?,40-,41?,42-/m1/s1",ATIDEUREAKKFDY-JCZALCDHSA-N,CHEMBL431055,,,,,Rattus norvegicus,0,2,0,0,136,56,0,0,14,80,0,42,2,12,0,0,0,0,0,0,0,138,58,137,1,0,0,1,137,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.20689655199999998,3.3649,212.5667,188.87,188.87,804.5711259999999,5.915964162000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)[C@H](NCCC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O12/c1-16-30-42(12,50)35(46)25(6)32(43-18-17-22(2)3)23(4)20-40(10,49)37(56-39-33(45)29(44(13)14)19-24(5)52-39)26(7)34(27(8)38(48)54-30)55-31-21-41(11,51-15)36(47)28(9)53-31/h22-37,39,43,45-47,49-50H,16-21H2,1-15H3/t23-,24?,25+,26+,27-,28?,29?,30-,31?,32+,33?,34+,35-,36?,37-,39?,40-,41?,42-/m1/s1",YWNFSSLUXRHEJU-JCZALCDHSA-N,CHEMBL430850,,,,,Rattus norvegicus,0,2,0,0,136,56,0,0,14,80,0,42,2,12,0,0,0,0,0,0,0,138,58,137,1,0,0,1,137,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.18965517199999998,3.2208,212.4967,188.87,188.87,804.5711259999999,5.915964162000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
